CO_GRUPO;IdPersona;FE_ALTA;Monto;Fe_castigo;Monto_castigado
0298;31870645;05/10/2021;1187.00;;
0298;31871106;29/10/2021;1387.00;;
0298;31871247;03/12/2021;1287.00;;
0298;31871338;06/10/2021;587.00;;
0298;31871379;31/12/2021;1887.00;;
0298;31871379;08/10/2021;1987.00;;
1FZ5;31873128;23/12/2021;1887.00;;
1FZ5;31873128;23/09/2021;1887.00;;
1GDG;31873441;04/11/2021;2387.00;;
1GDG;31873458;18/11/2021;687.00;;
1G9D;31875032;11/09/2021;587.00;;
0YAT;31876741;22/12/2021;887.00;;
14NO;31876790;08/12/2021;1087.00;;
0NIS;31879323;06/08/2021;587.00;;
1879;31879984;04/10/2021;1487.00;;
1879;31879992;06/09/2021;1287.00;15/10/2021;1287
1879;31880016;21/09/2021;887.00;;
16Z4;31882749;15/08/2021;1087.00;;
18AC;31883473;27/12/2021;787.00;;
1A9M;31885726;25/12/2021;787.00;;
1A9M;31885858;16/10/2021;687.00;;
1A9M;31886393;30/12/2021;687.00;;
6153;31886716;25/07/2021;1087.00;;
0U1Z;31889934;02/07/2021;587.00;;
0OKO;31892060;06/12/2021;1287.00;;
170N;31893035;19/08/2021;2987.00;;
18QI;31894223;21/10/2021;887.00;;
0X5L;31895261;19/07/2021;1187.00;;
12F8;31895998;27/12/2021;1287.00;;
11TF;31896459;31/10/2021;1087.00;;
12G7;31898109;31/12/2021;1087.00;;
12G7;31898109;29/11/2021;987.00;;
12G7;31898117;08/09/2021;1587.00;20/10/2021;1582.06
170N;31898414;31/12/2021;1787.00;;
1BG0;31898919;18/11/2021;2687.00;;
1BG0;31898919;31/10/2021;1387.00;;
7860;31900046;30/11/2021;1787.00;19/01/2022;1754.02
12F8;31902158;19/12/2021;587.00;;
12F8;31902158;29/10/2021;587.00;;
12F8;31902307;31/12/2021;1087.00;;
0VQB;31904709;04/12/2021;1287.00;;
0VQB;31904709;21/08/2021;1387.00;;
1CQY;31905722;08/08/2021;1587.00;;
16Z4;31906274;20/10/2021;1087.00;;
0R53;31906654;14/10/2021;1687.00;01/12/2021;1678.21
0R53;31906654;06/09/2021;1487.00;;
19K4;31907181;20/12/2021;587.00;;
1BG0;31909286;25/10/2021;1387.00;;
12LF;31912686;03/12/2021;2587.00;;
1AK2;31912793;01/09/2021;3487.00;20/10/2021;3485.94
0UHJ;31912876;14/08/2021;1087.00;;
1I3L;31916174;11/10/2021;887.00;;
0UPA;31916604;31/12/2021;1587.00;;
0X5L;31916737;10/12/2021;1087.00;;
0X5L;31916778;01/10/2021;1087.00;;
12QM;31916919;07/12/2021;787.00;;
12QM;31916950;18/12/2021;687.00;;
13EG;31918162;25/08/2021;1087.00;;
13EG;31918162;14/08/2021;1087.00;;
0p4s;31921109;01/11/2021;687.00;;
1BAZ;31924285;09/10/2021;1187.00;;
0RSF;31930050;23/08/2021;1587.00;;
0YAT;31932528;19/12/2021;787.00;;
0YAT;31932528;07/11/2021;787.00;;
1GK4;31933344;12/12/2021;787.00;;
1GK4;31933484;16/12/2021;787.00;;
0PU8;31933955;20/12/2021;4787.00;;
0O1S;31934037;23/12/2021;1587.00;;
0ZB9;31934060;24/11/2021;2387.00;;
1GK5;31934573;16/12/2021;687.00;;
1ERP;31939473;02/12/2021;1587.00;;
2150;31940141;16/07/2021;2287.00;;
1HTF;31945025;27/12/2021;1587.00;;
1HTF;31945074;27/12/2021;987.00;;
165M;31948532;27/11/2021;787.00;;
1DVY;31949027;06/08/2021;687.00;;
1FMK;31951544;04/12/2021;1187.00;;
0289;31953813;25/12/2021;2787.00;;
0289;31953862;29/12/2021;2587.00;;
5460;31956626;12/12/2021;2787.00;;
1698;31956741;14/08/2021;587.00;;
1CUH;31956972;22/07/2021;587.00;;
1HNT;31961196;24/12/2021;1187.00;;
1HNT;31961196;03/10/2021;587.00;;
0YNK;31961378;20/08/2021;1687.00;;
1GJ6;31963028;01/10/2021;587.00;;
2740;31963945;18/10/2021;987.00;;
1F5J;31964471;10/12/2021;4287.00;;
0430;31966567;02/08/2021;1087.00;;
19KD;31969504;21/12/2021;687.00;;
16MN;31969603;25/11/2021;887.00;05/01/2022;885.24
0TWZ;31969777;03/12/2021;1287.00;;
19KD;31971302;24/12/2021;2087.00;;
0OFY;31974322;23/12/2021;987.00;;
10JS;31974892;22/07/2021;587.00;;
1EZM;31975121;21/11/2021;687.00;;
1EZM;31975147;21/10/2021;687.00;;
1FMJ;31976178;04/08/2021;787.00;;
10QX;31980030;07/12/2021;587.00;;
1GMD;31981947;02/12/2021;1887.00;;
0O1S;31982036;25/10/2021;687.00;;
18EG;31982226;12/09/2021;987.00;;
0WOM;31986391;19/12/2021;987.00;;
1J4K;31988371;22/12/2021;687.00;;
1J4K;31988371;22/09/2021;687.00;;
107I;31989643;20/09/2021;587.00;;
111W;31993298;27/12/2021;587.00;;
0UPA;31994932;27/10/2021;887.00;;
9234;31995426;07/12/2021;587.00;;
9234;31995426;17/09/2021;1087.00;;
7860;31996739;10/08/2021;1487.00;;
0QRX;31999303;31/12/2021;687.00;;
2163;31999980;02/10/2021;1687.00;;
1DQ7;32000663;02/12/2021;5087.00;;
1DQ7;32000663;03/10/2021;3087.00;;
1DQ7;32000663;22/09/2021;3087.00;;
10PW;32002008;22/12/2021;887.00;;
10PW;32002008;14/12/2021;887.00;;
1B2W;32003246;10/10/2021;1587.00;;
0298;32004541;10/12/2021;2087.00;;
0YZQ;32005050;23/08/2021;1587.00;;
1AI3;32011033;22/10/2021;587.00;;
1CLH;32012742;06/12/2021;1087.00;;
0UBY;32013757;17/07/2021;2287.00;;
1FSL;32014458;12/12/2021;587.00;;
1FSL;32014458;07/10/2021;687.00;;
1GPM;32017063;07/12/2021;587.00;;
1GPM;32017063;06/11/2021;587.00;;
1GLK;32019788;06/10/2021;687.00;;
1ECI;32022709;06/11/2021;2087.00;;
0SX0;32023806;31/12/2021;3287.00;;
15R1;32023830;20/12/2021;2587.00;;
0NQB;32024697;18/12/2021;587.00;;
11L1;32024978;22/11/2021;2987.00;;
11L1;32025363;25/08/2021;4087.00;;
9757;32026163;06/11/2021;587.00;;
9109;32026460;20/12/2021;1087.00;;
10EQ;32027542;03/12/2021;2087.00;;
1JSY;32027864;23/10/2021;687.00;;
0RXJ;32030363;03/12/2021;1487.00;;
0RXJ;32030363;06/11/2021;1287.00;;
17ZW;32031510;10/12/2021;3187.00;;
1GXW;32034902;04/12/2021;987.00;;
1D4F;32036279;02/10/2021;1587.00;;
0VIX;32036295;03/12/2021;687.00;;
0VIX;32036295;23/09/2021;587.00;;
0QY8;32037541;25/10/2021;687.00;;
13L9;32037830;21/09/2021;587.00;;
1EZM;32040305;14/11/2021;787.00;;
0UPD;32041956;14/11/2021;887.00;;
6411;32044422;26/07/2021;787.00;;
0SJM;32046658;27/09/2021;1487.00;;
13QO;32046823;19/07/2021;1887.00;;
13QO;32046914;02/12/2021;2587.00;;
13QO;32046914;29/07/2021;587.00;;
0QBB;32051781;17/07/2021;587.00;;
1I8S;32054231;08/12/2021;2587.00;;
0OGB;32055295;31/12/2021;1087.00;;
1GCV;32055451;24/11/2021;1087.00;;
1GCV;32055451;23/11/2021;2087.00;;
16Z4;32055584;17/11/2021;587.00;;
16Z4;32055584;04/11/2021;887.00;;
0YAT;32056319;16/08/2021;1287.00;;
13QO;32057200;09/07/2021;1087.00;;
13QO;32057218;15/11/2021;1187.00;;
13QO;32057218;18/10/2021;2087.00;;
13QO;32057291;21/11/2021;1087.00;;
1BGK;32057853;26/11/2021;887.00;;
17NF;32058091;24/12/2021;1687.00;;
11V3;32059115;24/08/2021;687.00;;
19A8;32060402;01/09/2021;587.00;;
07QE;32063885;14/11/2021;787.00;;
5528;32063927;31/10/2021;1887.00;;
1AP3;32067761;02/12/2021;587.00;;
1A48;32069056;19/12/2021;1187.00;;
17KH;32069163;16/12/2021;1387.00;;
1A2J;32069247;07/12/2021;687.00;;
1251;32071250;30/09/2021;587.00;10/11/2021;188.69
1C2A;32071383;29/08/2021;787.00;;
1CT8;32071466;04/09/2021;1287.00;;
0WC0;32072878;19/10/2021;787.00;;
0NIA;32075038;02/10/2021;887.00;;
0QKU;32075947;29/08/2021;887.00;;
13GZ;32077661;07/08/2021;987.00;;
0Q7Q;32077737;31/08/2021;587.00;08/10/2021;412.47
17GX;32078065;13/11/2021;587.00;;
1FWN;32081119;06/08/2021;2087.00;;
1FWN;32081127;19/12/2021;2287.00;;
1FWN;32081168;19/07/2021;1087.00;;
16DC;32082760;30/08/2021;1487.00;;
1H5X;32083685;28/08/2021;687.00;07/10/2021;686.7
16EF;32084998;07/12/2021;587.00;;
16EF;32084998;15/11/2021;787.00;;
151I;32086563;17/08/2021;787.00;;
0YOV;32087272;21/12/2021;587.00;;
1CBY;32090433;31/07/2021;1087.00;;
5460;32090870;17/12/2021;4087.00;;
1J4K;32091159;11/10/2021;787.00;;
0108;32094435;24/12/2021;3987.00;;
0108;32094435;12/09/2021;3187.00;;
10Z5;32098766;21/11/2021;787.00;31/12/2021;756.39
16M4;32099210;23/09/2021;587.00;;
0R5B;32099624;17/11/2021;887.00;;
1DMI;32099756;17/12/2021;1587.00;26/01/2022;1580.99
1DMI;32099756;01/11/2021;887.00;;
122S;32100158;24/11/2021;587.00;;
0108;32100547;07/11/2021;1087.00;;
0289;32100927;02/08/2021;1287.00;;
1I4H;32102170;12/10/2021;887.00;;
1B7K;32103327;05/11/2021;1187.00;;
0S8D;32107203;16/07/2021;787.00;;
6412;32110470;21/11/2021;587.00;;
6411;32110629;26/12/2021;787.00;;
0Z4F;32113359;08/09/2021;587.00;;
1GV7;32116113;26/12/2021;687.00;;
0215;32121709;08/11/2021;687.00;;
1G9D;32122608;31/12/2021;787.00;;
1GSN;32128423;16/08/2021;587.00;;
1GSN;32128464;22/08/2021;587.00;;
1GSN;32128621;12/12/2021;687.00;;
1GSN;32128662;05/12/2021;687.00;;
164H;32130452;19/12/2021;587.00;;
1GQO;32134413;06/10/2021;687.00;;
11HT;32135444;07/09/2021;2387.00;;
1GIK;32135469;30/12/2021;587.00;;
11HT;32135568;20/07/2021;3087.00;;
1G6F;32135923;26/11/2021;887.00;;
0QBB;32139214;30/07/2021;587.00;;
0WMR;32141053;05/09/2021;687.00;;
1A78;32142879;20/09/2021;2987.00;;
10S1;32143646;12/11/2021;1087.00;;
0YCW;32145526;27/12/2021;587.00;;
0053;32145989;26/07/2021;1887.00;;
1CBY;32146342;04/12/2021;1087.00;;
1EDT;32147282;07/12/2021;687.00;;
0419;32148223;10/10/2021;1087.00;;
0419;32148223;08/09/2021;1787.00;;
1EZV;32148686;17/08/2021;687.00;;
1BWX;32150393;29/12/2021;1087.00;;
1494;32152134;03/09/2021;787.00;;
0WI4;32155632;24/08/2021;1287.00;;
1AJZ;32159220;03/09/2021;3087.00;;
0VI4;32159360;08/10/2021;1587.00;;
0RAW;32160418;17/12/2021;2487.00;;
0RAW;32160418;19/08/2021;987.00;;
1AZE;32165128;15/11/2021;887.00;;
1AZE;32165144;07/08/2021;587.00;;
1AZE;32165300;16/10/2021;587.00;;
1AZE;32165318;15/11/2021;887.00;;
1GYK;32165888;21/08/2021;787.00;;
1GYK;32165888;07/08/2021;787.00;;
1HWU;32167371;05/09/2021;2187.00;;
1CUH;32170037;03/10/2021;1587.00;;
1CUH;32170102;24/08/2021;6187.00;;
15FT;32170565;19/11/2021;887.00;;
1GXW;32171589;03/09/2021;887.00;13/10/2021;685.38
17HK;32172983;12/09/2021;587.00;22/10/2021;580.96
18AY;32175317;03/12/2021;1587.00;;
3690;32175747;26/12/2021;987.00;;
3690;32175747;07/08/2021;687.00;;
1019;32176562;06/10/2021;2087.00;;
1J4L;32177305;27/09/2021;787.00;;
0VQB;32177537;16/09/2021;887.00;;
14YM;32178873;02/09/2021;2087.00;;
1B7K;32179459;07/08/2021;587.00;;
6153;32180093;02/12/2021;3587.00;;
106C;32181828;31/12/2021;787.00;;
16PC;32182305;31/12/2021;1287.00;;
5383;32185282;27/12/2021;787.00;;
9377;32186058;23/11/2021;687.00;;
9377;32186173;02/09/2021;1587.00;;
9377;32187163;28/07/2021;1087.00;;
10A7;32187478;20/12/2021;1787.00;;
0RZH;32188757;17/12/2021;1187.00;;
1D5R;32190738;21/12/2021;1387.00;;
0ZOG;32191181;21/08/2021;1187.00;;
0ZOG;32191207;20/12/2021;587.00;;
0XLP;32191389;20/12/2021;687.00;;
0XLP;32191389;06/12/2021;587.00;;
14YB;32191462;26/12/2021;587.00;;
1GY8;32191900;08/08/2021;2487.00;;
07WM;32192296;21/12/2021;2687.00;;
07WM;32192296;06/09/2021;2687.00;;
0YAT;32193104;26/10/2021;987.00;06/12/2021;983.86
1I4M;32194607;31/08/2021;587.00;;
1I4M;32194607;23/08/2021;587.00;;
1I4M;32194607;30/07/2021;587.00;;
0QIP;32196164;03/11/2021;987.00;22/12/2021;986.24
0URV;32196743;29/11/2021;887.00;;
5383;32198053;19/12/2021;887.00;;
5383;32198053;20/11/2021;687.00;;
12QU;32199234;01/10/2021;1587.00;;
0UHJ;32200669;01/11/2021;1287.00;;
1H0R;32207110;02/10/2021;1387.00;;
1H0R;32207433;24/10/2021;1587.00;;
16Z4;32208688;29/11/2021;1087.00;;
1H0R;32208936;24/11/2021;5187.00;;
0T8F;32210361;22/12/2021;1087.00;;
9302;32211732;25/12/2021;787.00;;
15XU;32214678;16/12/2021;1787.00;;
2305;32214900;22/11/2021;1787.00;;
2305;32215113;06/11/2021;1487.00;;
2305;32215121;20/12/2021;2087.00;;
2305;32215121;06/12/2021;1387.00;;
2305;32215121;27/09/2021;687.00;;
2305;32217002;12/08/2021;1887.00;;
5341;32217168;30/11/2021;587.00;;
1GVP;32217887;22/10/2021;2087.00;;
1GVP;32217895;24/10/2021;3087.00;;
5297;32218216;14/11/2021;687.00;;
1FHQ;32218679;15/11/2021;1587.00;;
1FHQ;32218679;02/09/2021;1587.00;;
2305;32218927;18/11/2021;1587.00;;
1CSX;32220345;05/09/2021;1287.00;;
0TUY;32221632;06/12/2021;1687.00;;
1GY8;32222275;09/11/2021;587.00;;
1GY8;32222275;14/10/2021;587.00;;
1GY8;32222283;02/11/2021;2387.00;;
1AGY;32223844;15/11/2021;587.00;;
1FHQ;32225237;22/10/2021;3087.00;;
16XZ;32226177;14/12/2021;1587.00;;
1FHQ;32228199;02/12/2021;3487.00;;
1EQC;32228579;07/12/2021;1587.00;;
1EQC;32228579;20/09/2021;1087.00;;
16YH;32229171;16/09/2021;1287.00;;
9435;32230823;03/10/2021;1087.00;;
19K4;32230864;21/10/2021;1487.00;;
1EZT;32231789;17/12/2021;687.00;;
1CAV;32238388;23/10/2021;687.00;;
0XYU;32238412;05/12/2021;1987.00;;
1H1V;32239337;20/12/2021;1387.00;;
1H1V;32239428;17/09/2021;1587.00;;
1H1V;32239485;09/09/2021;1787.00;;
15TN;32240129;27/11/2021;787.00;;
0XXR;32241317;28/11/2021;1187.00;;
0XXR;32241317;21/09/2021;587.00;;
0UVW;32242521;15/11/2021;787.00;;
1AZE;32243461;31/12/2021;787.00;;
1AZE;32243644;17/08/2021;587.00;;
0ZU4;32243875;12/08/2021;587.00;;
1HV3;32243891;16/12/2021;2587.00;;
0YYT;32244030;28/12/2021;587.00;;
0YYT;32244030;24/09/2021;587.00;;
1IP9;32246944;16/10/2021;2287.00;;
16PC;32247116;29/11/2021;987.00;;
165M;32250474;04/10/2021;587.00;;
6411;32252231;12/10/2021;787.00;22/11/2021;763.16
0O55;32252843;15/11/2021;787.00;;
1HZJ;32252892;08/08/2021;887.00;;
0T72;32252918;31/08/2021;1387.00;;
0Z70;32252967;15/08/2021;787.00;;
0ZUP;32256828;06/11/2021;1487.00;;
1IP9;32258840;05/10/2021;2087.00;19/11/2021;380.8
1B2W;32265407;16/11/2021;687.00;;
0p4s;32267338;24/12/2021;687.00;;
1G9D;32268245;28/08/2021;987.00;07/10/2021;937.5
5383;32270860;27/11/2021;587.00;;
19IH;32273435;03/09/2021;1287.00;;
1H13;32275240;04/09/2021;1687.00;;
1H13;32275422;20/09/2021;1387.00;;
1H13;32275562;18/11/2021;1487.00;;
1H13;32275562;22/10/2021;587.00;;
1H13;32275612;05/12/2021;1687.00;;
1H13;32277220;28/10/2021;887.00;;
0732;32277485;21/11/2021;687.00;;
17T3;32280646;03/12/2021;587.00;;
0VT0;32282535;06/09/2021;1087.00;;
0XN1;32282691;21/12/2021;1187.00;;
1F9U;32285546;05/09/2021;887.00;;
1AJZ;32289902;02/12/2021;587.00;;
1FHQ;32293326;05/12/2021;3087.00;;
1EER;32293797;24/09/2021;787.00;;
9435;32295297;19/11/2021;1387.00;;
3638;32295578;22/08/2021;587.00;;
0T6C;32295917;19/11/2021;687.00;;
0TSJ;32296055;19/12/2021;1787.00;;
5979;32296980;16/08/2021;1487.00;01/10/2021;1374.88
5979;32297046;30/10/2021;2487.00;;
1FHQ;32297608;02/06/2021;1887.00;;
1FHQ;32297889;13/08/2021;1787.00;;
1FHQ;32298002;07/09/2021;1087.00;;
1FHQ;32298465;08/09/2021;1087.00;;
1FHQ;32298614;17/11/2021;2587.00;;
1H52;32300386;01/09/2021;1087.00;;
1H52;32300477;02/09/2021;587.00;;
1H52;32300683;21/12/2021;1687.00;;
1H5T;32300824;19/11/2021;587.00;;
16SQ;32301780;20/11/2021;787.00;;
16SQ;32302051;11/08/2021;1087.00;;
0O1W;32302069;27/12/2021;587.00;;
0SI0;32303554;19/12/2021;1087.00;;
1BWX;32305914;18/11/2021;3087.00;;
168B;32309593;20/12/2021;787.00;;
1BSJ;32310526;14/10/2021;687.00;;
104S;32310724;14/10/2021;937.00;;
156E;32311342;29/12/2021;2687.00;;
0QIP;32313835;24/11/2021;587.00;;
0QIP;32313926;25/09/2021;587.00;;
0248;32314551;25/12/2021;1987.00;;
0248;32314551;14/11/2021;1487.00;;
17ZR;32314817;07/08/2021;2087.00;;
5383;32316309;16/11/2021;687.00;;
2305;32316630;18/11/2021;2687.00;;
2305;32316655;18/08/2021;987.00;;
1FZZ;32316697;11/11/2021;1387.00;;
1GPW;32320202;28/08/2021;687.00;;
0WOM;32325037;05/12/2021;1087.00;;
0WOM;32325425;07/11/2021;787.00;;
1H2O;32325615;31/12/2021;1587.00;;
1H2O;32325987;23/12/2021;987.00;;
1EZM;32328866;30/12/2021;787.00;;
1FD6;32329674;18/10/2021;687.00;;
16Z4;32331571;03/12/2021;1087.00;;
16Z4;32331571;14/09/2021;1387.00;;
16Z4;32331597;27/11/2021;1087.00;;
0R5B;32331662;17/11/2021;2087.00;;
1H23;32333668;21/10/2021;587.00;;
1E7J;32334591;06/12/2021;1087.00;;
132A;32335333;23/12/2021;887.00;;
132A;32335382;11/10/2021;987.00;;
2741;32335689;05/12/2021;787.00;;
1I4M;32336554;16/10/2021;1487.00;;
1GYD;32340895;19/11/2021;987.00;;
16AJ;32342180;20/12/2021;987.00;;
1AUO;32342651;28/08/2021;687.00;;
0RSF;32343147;20/08/2021;687.00;;
1G9D;32343295;12/11/2021;887.00;;
0YAT;32344699;09/11/2021;687.00;;
1BC8;32345225;19/09/2021;1687.00;;
1GRH;32345480;23/12/2021;1787.00;;
17SL;32346124;28/08/2021;1087.00;;
1F61;32352643;02/12/2021;1087.00;;
0PC0;32357345;17/11/2021;1587.00;;
1AUP;32362147;27/12/2021;787.00;;
18IQ;32362170;18/10/2021;1687.00;;
18C6;32365322;14/08/2021;1887.00;01/10/2021;1873.5
1DZA;32366064;21/12/2021;687.00;;
1GJ2;32366478;13/11/2021;1287.00;;
0Q7Q;32366973;14/11/2021;987.00;;
1G7F;32367195;13/11/2021;587.00;;
12T4;32368664;10/10/2021;1187.00;19/11/2021;1179.58
0P1Z;32369019;05/11/2021;1087.00;;
15XG;32369464;08/11/2021;2287.00;;
1HB8;32376535;03/11/2021;887.00;;
1A79;32376808;06/08/2021;887.00;;
16Z4;32376980;22/12/2021;887.00;;
12QU;32379133;30/10/2021;1887.00;;
1HBP;32381014;25/08/2021;1287.00;;
1HBP;32381196;18/12/2021;2787.00;;
1HBP;32381303;21/12/2021;6587.00;;
1HBP;32381337;02/12/2021;2087.00;;
1HBP;32381402;22/09/2021;1087.00;;
1EA8;32382467;24/12/2021;887.00;;
1F1C;32383309;31/10/2021;2087.00;;
1FZZ;32390296;10/11/2021;1387.00;;
1HBM;32395592;15/10/2021;987.00;;
1HBM;32395972;08/12/2021;1087.00;;
1HBM;32396012;17/10/2021;887.00;;
6793;32397291;17/11/2021;1187.00;;
0289;32398737;22/11/2021;1787.00;10/01/2022;1786.59
0289;32398786;18/11/2021;587.00;;
0289;32398802;16/12/2021;1687.00;;
0289;32398810;18/12/2021;2287.00;;
0289;32398810;12/12/2021;2287.00;;
0289;32398810;30/08/2021;1487.00;;
122S;32399727;22/11/2021;887.00;;
122S;32399727;31/08/2021;1187.00;;
1HCA;32400582;17/11/2021;1287.00;;
1FHQ;32402539;31/10/2021;4087.00;;
2305;32405318;22/08/2021;587.00;;
8188;32408759;04/12/2021;1187.00;;
8188;32408759;22/10/2021;1287.00;;
7126;32408841;25/10/2021;787.00;;
1BVJ;32410466;25/09/2021;2087.00;;
0O5J;32413486;09/11/2021;1087.00;;
19OG;32416596;12/11/2021;587.00;;
1CBY;32417958;27/12/2021;787.00;;
1EER;32421943;17/11/2021;2387.00;;
1EER;32421943;21/10/2021;1087.00;;
0YAT;32423410;27/08/2021;587.00;06/10/2021;582.65
153B;32424111;17/12/2021;1587.00;;
153B;32424111;04/10/2021;1087.00;;
153B;32424111;21/09/2021;987.00;;
19UU;32424400;10/09/2021;1087.00;;
1G7L;32427544;08/10/2021;587.00;;
1GHC;32427650;01/10/2021;1087.00;;
5383;32428971;10/12/2021;787.00;;
1CSX;32429904;19/09/2021;2187.00;08/11/2021;1648.84
1494;32431249;24/11/2021;587.00;;
199Z;32431967;02/11/2021;687.00;;
1FWN;32435380;17/08/2021;587.00;;
0419;32436404;26/11/2021;1087.00;;
17HK;32436909;23/10/2021;787.00;;
0R3X;32437931;01/10/2021;687.00;;
1AZE;32439713;30/09/2021;787.00;;
0XWY;32440729;17/12/2021;1787.00;;
1494;32441057;24/09/2021;587.00;;
1AUO;32441644;02/10/2021;687.00;;
13C3;32442337;03/12/2021;987.00;;
11IM;32444341;26/11/2021;687.00;;
8890;32446304;17/12/2021;987.00;26/01/2022;950.98
0TEF;32454951;03/12/2021;1087.00;;
1JSY;32459315;05/10/2021;887.00;;
0YMV;32459463;31/10/2021;1087.00;;
0YMV;32459463;30/09/2021;1487.00;;
0YT4;32460255;22/12/2021;2187.00;;
10GV;32461568;02/12/2021;887.00;;
1I05;32461691;01/10/2021;787.00;;
0108;32463325;27/11/2021;587.00;;
15DZ;32466666;24/09/2021;587.00;;
0334;32466724;20/10/2021;787.00;;
1FZZ;32467946;12/11/2021;1087.00;;
1FZZ;32467946;19/10/2021;1187.00;;
1FHQ;32473381;18/11/2021;4587.00;;
0WOM;32473860;17/12/2021;1087.00;;
0RAW;32474389;07/09/2021;1587.00;;
1I4M;32474470;23/09/2021;587.00;;
1FHQ;32474611;27/11/2021;3087.00;;
0WYA;32476921;27/08/2021;587.00;;
0WYA;32476939;28/11/2021;1787.00;;
0WYA;32476939;12/11/2021;1687.00;;
0WYA;32476939;12/09/2021;1087.00;;
19Q2;32476947;20/08/2021;787.00;;
19Q2;32476970;26/12/2021;587.00;;
1H1V;32478307;21/09/2021;1787.00;;
07WM;32479693;29/12/2021;587.00;;
1IZZ;32480436;23/12/2021;1087.00;;
10E4;32482762;04/10/2021;587.00;;
10Z5;32485112;11/09/2021;987.00;;
16LI;32485286;10/09/2021;687.00;;
1EZT;32485518;13/12/2021;687.00;;
1EZT;32485518;06/12/2021;687.00;;
109S;32485765;25/12/2021;1387.00;;
1CSX;32488389;24/08/2021;887.00;;
14OT;32492928;25/12/2021;587.00;;
1FCP;32494957;02/10/2021;1087.00;;
1FWF;32495954;27/12/2021;2387.00;;
1019;32496259;04/12/2021;2187.00;;
1J4K;32496341;22/12/2021;787.00;;
1J4K;32496416;22/11/2021;687.00;;
16Z4;32496713;31/12/2021;1087.00;;
16Z4;32496770;06/10/2021;1087.00;24/11/2021;219.82
17NF;32496812;16/09/2021;1587.00;;
2305;32496937;05/10/2021;2387.00;;
0YAT;32498156;20/11/2021;787.00;;
0XXC;32498966;31/08/2021;1387.00;;
12D7;32500365;09/12/2021;587.00;;
7861;32500720;02/10/2021;1487.00;;
3729;32501132;01/10/2021;687.00;;
0XXU;32501819;01/12/2021;1487.00;;
1HG9;32501975;20/11/2021;687.00;;
10Z5;32502171;25/09/2021;987.00;;
0UGR;32502643;20/08/2021;587.00;;
1B0K;32507428;04/12/2021;1287.00;;
1B0K;32507535;04/11/2021;1387.00;;
15KK;32508996;04/10/2021;687.00;;
1CUH;32516635;27/09/2021;1087.00;;
13EG;32518938;21/11/2021;1087.00;;
13KQ;32520066;12/09/2021;2087.00;;
16AD;32521601;06/10/2021;587.00;;
0X92;32521981;28/11/2021;787.00;07/01/2022;783.02
0215;32522898;23/12/2021;787.00;;
0YOW;32523110;30/10/2021;587.00;;
114Y;32524134;07/12/2021;887.00;;
12T4;32526857;02/09/2021;687.00;;
12T4;32526956;04/10/2021;1087.00;16/11/2021;1085.61
0ZBV;32527509;13/12/2021;1587.00;;
13BE;32528648;30/09/2021;987.00;;
13BE;32528655;21/11/2021;987.00;;
13BE;32528655;15/11/2021;887.00;;
0SAB;32530156;08/12/2021;587.00;;
0T69;32531998;20/12/2021;687.00;;
0T69;32531998;23/09/2021;687.00;;
13KL;32533556;07/09/2021;1387.00;;
1FZZ;32535270;07/12/2021;1387.00;;
1HX3;32535767;06/11/2021;1087.00;;
1HX0;32536146;01/10/2021;1287.00;;
1DOD;32537185;05/12/2021;1087.00;;
1ECI;32537946;16/10/2021;1487.00;;
1ECI;32537946;26/09/2021;1487.00;;
16Z4;32538142;31/12/2021;1987.00;;
16Z4;32538274;06/09/2021;587.00;27/01/2022;587
1AGY;32541179;29/12/2021;687.00;;
1A79;32542144;02/12/2021;4787.00;;
1DZD;32542516;09/09/2021;1187.00;;
0XOI;32544744;28/08/2021;1087.00;;
16Z4;32547804;04/09/2021;2387.00;22/10/2021;2381.35
0TMB;32553158;27/09/2021;787.00;;
14ZT;32553430;07/11/2021;787.00;;
1HLN;32555799;15/10/2021;3087.00;;
1AR7;32556102;07/10/2021;1087.00;;
10Z5;32558884;30/10/2021;687.00;;
10Z5;32558892;19/12/2021;1387.00;;
123N;32561292;17/11/2021;1187.00;;
1E28;32561904;28/11/2021;687.00;;
0X5L;32564684;22/12/2021;1187.00;;
0289;32566408;23/10/2021;1187.00;;
0OD9;32568354;01/10/2021;1287.00;;
1HKV;32568941;20/11/2021;587.00;;
109S;32569535;25/12/2021;1187.00;;
109S;32569535;20/12/2021;987.00;;
12FE;32569675;25/10/2021;887.00;;
12FE;32569675;20/10/2021;887.00;;
1AZI;32574600;13/12/2021;1187.00;;
1BC8;32574998;29/09/2021;1187.00;10/11/2021;1183.4
13BE;32578064;22/11/2021;587.00;;
0RAW;32579435;22/11/2021;1587.00;;
11IM;32579823;31/10/2021;787.00;;
11V3;32584179;02/10/2021;587.00;;
17TA;32584484;06/11/2021;1587.00;;
17TA;32584815;11/10/2021;2387.00;;
1AUO;32587321;25/12/2021;687.00;;
0O5J;32587586;21/12/2021;1987.00;;
1DQ7;32588105;12/10/2021;2087.00;;
1AIY;32595944;17/12/2021;787.00;;
5460;32597148;16/12/2021;3387.00;;
5460;32597171;04/10/2021;1787.00;;
0YOV;32601981;19/12/2021;1187.00;;
0YOV;32602807;11/12/2021;1087.00;;
1CSX;32606840;23/10/2021;1587.00;;
1DZD;32607772;03/11/2021;1487.00;;
